ac_year,statcd,statname,area_sqkm,tot_population,urban_population,grwoth_rate,sexratio,sc_population,st_population,literacy_rate,male_literacy_rate,female_literacy_rate,distcd,blkcd,villages,clusters,schools,sch_1,sch_2,sch_3,sch_4,sch_5,sch_6,sch_7,sch_r_1,sch_r_2,sch_r_3,sch_r_4,sch_r_5,sch_r_6,sch_r_7,sch_u_1,sch_u_2,sch_u_3,sch_u_4,sch_u_5,sch_u_6,sch_u_7,enr_1,enr_2,enr_3,enr_4,enr_5,enr_6,enr_7,enr_all,enr_r_1,enr_r_2,enr_r_3,enr_r_4,enr_r_5,enr_r_6,enr_r_7,enr_r_all,enr_u_1,enr_u_2,enr_u_3,enr_u_4,enr_u_5,enr_u_6,enr_u_7,enr_u_all,tch_1,tch_2,tch_3,tch_4,tch_5,tch_6,tch_7,tch_all,tch_r_1,tch_r_2,tch_r_3,tch_r_4,tch_r_5,tch_r_6,tch_r_7,tch_r_all,tch_u_1,tch_u_2,tch_u_3,tch_u_4,tch_u_5,tch_u_6,tch_u_7,tch_u_all,sing_cls_sch_1,sing_cls_sch_2,sing_cls_sch_3,sing_cls_sch_4,sing_cls_sch_5,sing_cls_sch_6,sing_cls_sch_7,sing_cls_sch_all,sing_tch_sch_1,sing_tch_sch_2,sing_tch_sch_3,sing_tch_sch_4,sing_tch_sch_5,sing_tch_sch_6,sing_tch_sch_7,sing_tch_sch_all,bldg_1,bldg_2,bldg_3,bldg_4,bldg_5,bldg_6,bldg_7,bldg_all,girls_toilet_1,girls_toilet_2,girls_toilet_3,girls_toilet_4,girls_toilet_5,girls_toilet_6,girls_toilet_7,girls_toilet_all,boys_toilet_1,boys_toilet_2,boys_toilet_3,boys_toilet_4,boys_toilet_5,boys_toilet_6,boys_toilet_7,boys_toilet_all,gsch_1,gsch_2,gsch_3,gsch_4,gsch_5,gsch_6,gsch_7,gsch_all,bsch_1,bsch_2,bsch_3,bsch_4,bsch_5,bsch_6,bsch_7,bsch_all,co_sch1,co_sch2,co_sch3,co_sch4,co_sch5,co_sch6,co_sch7,co_sch_all,cwsn_toilet_1,cwsn_toilet_2,cwsn_toilet_3,cwsn_toilet_4,cwsn_toilet_5,cwsn_toilet_6,cwsn_toilet_7,cwsn_toilet_all,water_1,water_2,water_3,water_4,water_5,water_6,water_7,water_all,electric_1,electric_2,electric_3,electric_4,electric_5,electric_6,electric_7,electric_all,ramps_1,ramps_2,ramps_3,ramps_4,ramps_5,ramps_6,ramps_7,ramps_all,library_1,library_2,library_3,library_4,library_5,library_6,library_7,library_all,librarian_1,librarian_2,librarian_3,librarian_4,librarian_5,librarian_6,librarian_7,librarian_all,bndrywall_1,bndrywall_2,bndrywall_3,bndrywall_4,bndrywall_5,bndrywall_6,bndrywall_7,bndrywall_all,cwsn_sch_1,cwsn_sch_2,cwsn_sch_3,cwsn_sch_4,cwsn_sch_5,cwsn_sch_6,cwsn_sch_7,cwsn_sch_all,lab_asst_1,lab_asst_2,lab_asst_3,lab_asst_4,lab_asst_5,lab_asst_6,lab_asst_7,lab_asst_all,hmroom_1,hmroom_2,hmroom_3,hmroom_4,hmroom_5,hmroom_6,hmroom_7,hmroom_all,hostel_boys_1,hostel_boys_2,hostel_boys_3,hostel_boys_4,hostel_boys_5,hostel_boys_6,hostel_boys_7,hostel_boys_all,hostel_girls_1,hostel_girls_2,hostel_girls_3,hostel_girls_4,hostel_girls_5,hostel_girls_6,hostel_girls_7,hostel_girls_all,internet_1,internet_2,internet_3,internet_4,internet_5,internet_6,internet_7,internet_all,ict_lab_1,ict_lab_2,ict_lab_3,ict_lab_4,ict_lab_5,ict_lab_6,ict_lab_7,ict_lab_all,pground_1,pground_2,pground_3,pground_4,pground_5,pground_6,pground_7,pground_all,medchk_1,medchk_2,medchk_3,medchk_4,medchk_5,medchk_6,medchk_7,medchk_all,smdc_1,smdc_2,smdc_3,smdc_4,smdc_5,smdc_6,smdc_7,smdc_all,sch_bld_com_1,sch_bld_com_2,sch_bld_com_3,sch_bld_com_4,sch_bld_com_5,sch_bld_com_6,sch_bld_com_7,sch_bld_com_all,pta_1,pta_2,pta_3,pta_4,pta_5,pta_6,pta_7,pta_all,sch_2006_1,sch_2006_2,sch_2006_3,sch_2006_4,sch_2006_5,sch_2006_6,sch_2006_7,sch_2006_all,cls_1,cls_2,cls_3,cls_4,cls_5,cls_6,cls_7,cls_all,tchf_1,tchf_2,tchf_3,tchf_4,tchf_5,tchf_6,tchf_7,tchf_all,enrg_1,enrg_2,enrg_3,enrg_4,enrg_5,enrg_6,enrg_7,enrg_all,enrc8_b,enrc8_g,enrc9_b,enrc9_g,enrc10_b,enrc10_g,enrc11_b,enrc11_g,enrc12_b,enrc12_g,repc8_b,repc8_g,repc9_b,repc9_g,repc10_b,repc10_g,repc11_b,repc11_g,repc12_b,repc12_g,cwsnc8_b,cwsnc8_g,cwsnc9_b,cwsnc9_g,cwsnc10_b,cwsnc10_g,cwsnc11_b,cwsnc11_g,cwsnc12_b,cwsnc12_g,schlabphy,schlabchem,schlabbio,schlabcomputer,schlabmath,schlablang,schlabgeo,schlabpsyc,schlabhsci,scsec,scsec_g,schsec,schsec_g,stsec,stsec_g,sthsec,sthsec_g,obcsec,obcsec_g,obchsec,obchsec_g,muslim_sec,muslim_sec_g,muslim_hsec,muslim_hsec_g,clgood_sec,clmajor_sec,clminor_sec,clgood_hsec,clmajor_hsec,clminor_hsec,boys_b13_c8,girls_b13_c8,boys_b13_c9,girls_b13_c9,boys_b13_c10,girls_b13_c10,boys_13_c8,girls_13_c8,boys_13_c9,girls_13_c9,boys_13_c10,girls_13_c10,boys_14_c8,girls_14_c8,boys_14_c9,girls_14_c9,boys_14_c10,girls_14_c10,boys_15_c8,girls_15_c8,boys_15_c9,girls_15_c9,boys_15_c10,girls_15_c10,boys_a15_c8,girls_a15_c8,boys_a15_c9,girls_a15_c9,boys_a15_c10,girls_a15_c10,boys_b15_c11,girls_b15_c11,boys_b15_c12,girls_b15_c12,boys_15_c11,girls_15_c11,boys_15_c12,girls_15_c12,boys_16_c11,girls_16_c11,boys_16_c12,girls_16_c12,boys_17_c11,girls_17_c11,boys_17_c12,girls_17_c12,boys_a17_c11,girls_a17_c11,boys_a17_c12,girls_a17_c12,apr_b_gen_py10,apr_g_gen_py10,apr_b_sc_py10,apr_g_sc_py10,apr_b_st_py10,apr_g_st_py10,apr_b_obc_py10,apr_g_obc_py10,pass_b_gen_py10,pass_g_gen_py10,pass_b_sc_py10,pass_g_sc_py10,pass_b_st_py10,pass_g_st_py10,pass_b_obc_py10,pass_g_obc_py10,arts_c11_b,sci_c11_b,com_c11_b,voc_c11_b,oth_c11_b,arts_c11_g,sci_c11_g,com_c11_g,voc_c11_g,oth_c11_g,arts_c12_b,sci_c12_b,com_c12_b,voc_c12_b,oth_c12_b,arts_c12_g,sci_c12_g,com_c12_g,voc_c12_g,oth_c12_g,apr_arts_gen_b,apr_arts_gen_g,apr_arts_sc_b,apr_arts_sc_g,apr_arts_st_b,apr_arts_st_g,apr_arts_obc_b,apr_arts_obc_g,pass_arts_gen_b,pass_arts_gen_g,pass_arts_sc_b,pass_arts_sc_g,pass_arts_st_b,pass_arts_st_g,pass_arts_obc_b,pass_arts_obc_g,apr_sci_gen_b,apr_sci_gen_g,apr_sci_sc_b,apr_sci_sc_g,apr_sci_st_b,apr_sci_st_g,apr_sci_obc_b,apr_sci_obc_g,pass_sci_gen_b,pass_sci_gen_g,pass_sci_sc_b,pass_sci_sc_g,pass_sci_st_b,pass_sci_st_g,pass_sci_obc_b,pass_sci_obc_g,apr_com_gen_b,apr_com_gen_g,apr_com_sc_b,apr_com_sc_g,apr_com_st_b,apr_com_st_g,apr_com_obc_b,apr_com_obc_g,pass_com_gen_b,pass_com_gen_g,pass_com_sc_b,pass_com_sc_g,pass_com_st_b,pass_com_st_g,pass_com_obc_b,pass_com_obc_g,apr_voc_gen_b,apr_voc_gen_g,apr_voc_sc_b,apr_voc_sc_g,apr_voc_st_b,apr_voc_st_g,apr_voc_obc_b,apr_voc_obc_g,pass_voc_gen_b,pass_voc_gen_g,pass_voc_sc_b,pass_voc_sc_g,pass_voc_st_b,pass_voc_st_g,pass_voc_obc_b,pass_voc_obc_g,apr_oth_gen_b,apr_oth_gen_g,apr_oth_sc_b,apr_oth_sc_g,apr_oth_st_b,apr_oth_st_g,apr_oth_obc_b,apr_oth_obc_g,pass_oth_gen_b,pass_oth_gen_g,pass_oth_sc_b,pass_oth_sc_g,pass_oth_st_b,pass_oth_st_g,pass_oth_obc_b,pass_oth_obc_g,tchug_r_m,tchgrad_r_m,tchpg_r_m,tchphd_r_m,tchpd_r_m,tchnr_r_m,tchug_r_f,tchgrad_r_f,tchpg_r_f,tchphd_r_f,tchpd_r_f,tchnr_r_f,tchug_r_nr,tchgrad_r_nr,tchpg_r_nr,tchphd_r_nr,tchpd_r_nr,tchnr_r_nr,tchug_p_m,tchgrad_p_m,tchpg_p_m,tchphd_p_m,tchpd_p_m,tchnr_p_m,tchug_p_f,tchgrad_p_f,tchpg_p_f,tchphd_p_f,tchpd_p_f,tchnr_p_f,tchug_p_nr,tchgrad_p_nr,tchpg_p_nr,tchphd_p_nr,tchpd_p_nr,tchnr_p_nr,tchbtt_m,tchbed_m,tchmed_m,tchoth_m,tchse_m,tchnr_m,tchbtt_f,tchbed_f,tchmed_f,tchoth_f,tchse_f,tchnr_f,tchbtt_nr,tchbed_nr,tchmed_nr,tchoth_nr,tchse_nr,tchnr_nr,enrc7_py,enrc8_py,enrc9_py,enrc10_py,enr11_py,enr12_py
2012-13,1,JAMMU AND KASHMIR,222236,12548.93,20.05,23.71,883,7.4,11.9,68.74,78.26,58.01,22,201,2404,1396,3923,905,149,2094,322,10,440,3,560,134,1527,294,8,318,1,345,15,567,28,2,122,2,132526,34366,125747,32142,1932,212670,1591,540974,70918,31688,92149,29412,1424,130157,136,355884,61608,2678,33598,2730,508,82513,1455,185090,1811,908,3300,1202,133,7191,43,14796,1016,738,2218,1083,99,4409,5,9756,795,170,1082,119,34,2782,38,5040,7,0,62,0,0,1,0,70,0,0,1,0,0,0,0,1,905,149,2094,322,10,440,3,3923,96.24,100,91.61,93.96,57.14,94.98,100,94.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,7,3,0,12,1,24,887,144,2054,315,10,435,3,3848,713,106,1399,161,4,361,3,2747,24,7,68,13,,28,1,141,734,119,1571,230,9,345,2,3010,107,16,117,19,1,124,0,384,708,108,1432,201,8,379,3,2839,0,0,1,1,0,0,0,2,142,44,150,67,3,202,2,610,700,93,1506,199,5,333,3,2839,6,9,5,3,0,11,0,34,5,8,4,0,0,11,0,28,452,53,846,116,6,201,2,1676,204,22,247,11,0,42,2,528,,,,,,,,,,,,,,,,,240,66,720,202,6,323,0,1557,148,57,421,117,6,242,0,991,220,60,546,136,7,233,0,1202,18,3,31,1,0,1,1,55,3379,690,3779,924,56,3933,30,12808,890,252,1451,326,45,2602,1,5651,57955,14760,58871,16515,766,95332,87,244286,117190,102434,104930,89780,73962,61540,62950,50062,54846,42904,2583,1922,3775,2771,3570,2940,944,549,2286,1590,1165,835,526,370,308,214,128,85,81,71,386,384,363,390,92,66,72,26,34,29607,13774,12155,5589,35490,15049,14270,5839,25179,11576,15357,6471,198897,91959,131589,57579,7845,176,959,3243,137,433,61043,53354,5425,4515,0,0,39844,34459,44356,36765,0,0,10701,9919,35153,30141,36183,29088,3347,3019,13634,12698,25373,21445,2204,1651,7437,6881,13152,11828,43736,33366,21660,15591,11960,10726,17188,13268,19735,14663,21660,15591,11960,10726,17188,13268,7355,6331,16141,14389,41439,33920,5455,4792,6024,4424,4164,3322,25802,20246,2298,1961,2365,2176,2434,1854,19309,14627,3608,212,89,19044,9739,1446,30,110,15428,12889,3586,133,85,16802,8938,1484,97,202,13185,14714,1111,1318,1758,1456,1776,1482,6010,6437,410,829,565,527,811,636,12217,7379,787,489,1030,639,752,427,8611,5494,501,403,557,270,473,317,2845,1428,105,44,97,34,137,26,2077,861,63,27,40,24,100,19,18,6,2,2,4,2,0,3,12,8,4,2,0,1,0,2,20,66,0,0,0,0,0,1,18,56,0,0,0,0,0,1,349,2346,5992,297,8,1,254,1597,3468,241,4,0,0,0,0,0,0,0,18,35,92,7,0,0,14,33,40,0,0,0,0,0,0,0,0,0,56,6172,649,94,35,2139,20,3630,680,50,17,1254,,,,,,,0,0,0,0,0,0
2012-13,2,HIMACHAL PRADESH,55673,6856.51,8.69,12.81,974,25.2,5.7,83.78,90.83,76.6,12,124,2519,1522,3343,434,1349,701,846,1,3,9,305,1256,572,826,1,2,6,129,93,129,20,0,1,3,69898,360535,23560,54469,26,366,1644,510498,39832,313649,18295,52909,26,97,980,425788,30066,46886,5265,1560,0,269,664,84710,2828,15609,1647,2538,5,37,78,22897,1795,13903,1277,2462,5,23,62,19664,1033,1706,370,76,0,14,16,3233,0,5,10,54,0,0,0,69,0,0,0,1,0,0,0,1,431,1349,701,846,1,3,9,3340,100,99.31,100,98.93,0,100,50,99.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,0,0,1,0,8,434,1347,701,840,1,3,9,3335,431,1342,698,818,1,3,9,3302,39,688,49,416,,2,4,1198,427,1268,657,730,1,3,8,3094,261,273,254,56,0,1,6,851,360,916,522,489,1,3,8,2299,2,3,3,2,0,0,0,10,164,466,123,118,0,1,4,876,419,993,669,444,1,3,8,2537,21,24,10,10,0,0,1,66,17,15,12,4,0,1,3,52,318,910,337,413,1,2,8,1989,157,671,167,41,0,1,2,1039,,,,,,,,,,,,,,,,,80,593,104,353,1,1,3,1135,54,689,52,285,0,1,2,1083,104,215,166,96,1,1,3,586,28,48,86,65,0,0,3,230,2965,8904,1638,1561,2,20,58,15187,1684,5733,1036,833,5,16,39,9426,28223,176095,9027,27059,6,161,699,241270,67782,59448,75226,64895,77445,69220,63048,56780,53509,50375,158,157,2983,1904,3794,3190,1611,1177,1353,1127,1012,712,745,499,566,441,192,144,150,130,368,370,360,520,137,92,94,23,42,77340,37086,49826,24204,17250,8186,12912,6237,45844,21571,36926,17708,3954,1754,2053,900,6659,278,1010,6103,273,864,31690,28113,13,7,0,0,24136,21362,26049,23116,0,0,8479,7281,26422,23522,24823,22347,2523,1965,13910,11678,25313,23240,958,723,8833,6571,27309,23633,37892,34844,15005,14278,14512,13188,17609,16655,20460,18918,15005,14278,14512,13188,17609,16655,10644,8748,20895,19442,36881,32754,17551,17007,4440,4159,11814,10946,29315,26055,12455,11970,3310,3129,8449,7845,31118,19470,11441,827,265,34118,14810,7536,161,241,24260,18046,10410,691,222,29238,13866,6944,158,163,9857,12452,4800,5707,1330,1517,3018,4301,7810,10320,3755,4789,997,1164,2204,3345,9123,6558,2172,1503,721,539,1936,1358,7282,5351,1861,1264,592,414,1523,1165,4961,3191,1877,1054,420,244,1466,872,3856,2709,1503,913,331,219,1141,733,362,104,163,59,41,9,89,55,232,78,106,43,31,7,42,15,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1269,2287,8421,950,6,0,690,1803,6010,544,7,0,0,0,0,0,0,0,79,151,290,18,0,0,34,98,226,14,0,0,0,0,0,0,0,0,592,8927,764,1784,360,1044,343,6978,478,913,197,517,,,,,,,0,0,0,0,0,0
2012-13,3,PUNJAB,50362,27704.24,29.82,13.73,893,31.9,0,76.68,81.48,71.34,22,142,5051,1608,8892,2562,1692,2665,1855,1,43,74,1407,1352,1327,1718,1,25,25,1155,340,1338,137,0,18,49,513511,642153,127599,189213,64,13388,22696,1508998,207373,423267,54928,170894,64,8492,5710,870913,306138,218886,72671,18319,0,4896,16986,638085,21160,23179,8461,10039,2,492,752,64281,9658,16435,4071,9009,2,285,207,39785,11502,6744,4390,1030,0,207,545,24496,7,3,44,67,0,0,0,121,0,1,0,4,0,0,0,5,2554,1690,2652,1855,1,43,74,8869,99.73,97.86,98.85,97.81,100,97.3,100,98.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,36,0,0,6,9,76,2562,1692,2665,1854,1,43,73,8890,2562,1692,2658,1855,1,43,72,8883,54,149,39,142,,4,13,401,2299,1643,2149,1761,0,40,67,7959,300,190,200,32,0,19,41,782,2529,1609,2617,1729,1,42,73,8600,4,0,11,2,0,2,0,19,456,656,136,197,0,7,33,1485,2427,1547,2498,1570,1,42,73,8158,32,7,13,5,0,1,6,64,28,13,11,7,0,3,14,76,1936,1076,1609,879,1,38,64,5603,583,1337,384,1298,0,6,25,3633,,,,,,,,,,,,,,,,,85,726,55,796,1,2,2,1667,57,453,33,480,0,2,1,1026,140,631,94,681,0,2,6,1554,227,16,277,43,0,15,17,595,14490,12744,5384,5059,4,406,603,38719,16137,12920,6713,5527,2,418,587,42455,213594,299008,54316,87084,64,10046,11508,675790,276288,213820,236559,186503,241307,193393,196307,158733,159035,137161,251,172,1818,1045,1022,724,518,260,866,386,4526,4585,1567,1548,1347,1429,569,777,597,688,1332,1314,1185,2574,929,333,226,64,268,289974,136268,180658,87925,87,58,117,40,126146,57986,97977,47153,9658,4537,5683,2731,23056,682,540,13850,308,283,58236,50385,78,46,0,0,103481,83466,47914,41333,0,0,68861,49995,89008,72641,49958,43410,29616,19604,58253,43648,88457,74386,15950,10226,41305,28836,102892,75597,107174,92248,28654,23446,51871,39487,50098,43549,69601,59781,28654,23446,51871,39487,50098,43549,37262,26998,80283,70165,96451,73693,48465,47211,343,626,23564,21406,88500,69847,41428,41436,234,594,20904,19332,114476,33631,18403,9996,1182,96675,26422,14992,6675,1046,92206,26117,13523,7214,939,83940,21346,12515,5249,668,44045,39559,20726,22532,34,116,12071,13005,35622,34557,17396,20244,32,48,10270,11832,16998,14430,2524,1996,23,41,2148,1854,13470,12348,2152,1810,80,68,1820,1700,9485,8064,1262,1344,3,19,1070,1105,7965,7063,1160,1247,8,7,963,1075,2617,424,1676,496,0,0,1113,287,2225,398,1420,457,0,0,970,276,307,118,14,15,0,0,30,5,141,75,12,15,0,0,27,4,1365,5829,12784,860,8,0,2362,11275,24370,1387,7,0,0,0,2,0,0,0,63,355,518,42,0,0,189,1047,1733,85,0,0,0,0,0,0,0,0,388,14931,1896,2166,1228,1215,862,30136,3023,3553,1371,3510,,,,,,,0,0,0,0,0,0
2012-13,4,CHANDIGARH,114,1054.69,76.66,17.1,818,18.9,0,86.43,90.54,81.38,1,20,67,20,145,78,4,63,0,0,0,0,10,0,9,0,0,0,0,68,4,54,0,0,0,0,55675,3283,12861,0,0,0,0,71819,4294,0,2186,0,0,0,0,6480,51381,3283,10675,0,0,0,0,65339,1467,66,329,0,0,0,0,1885,79,0,50,0,0,0,0,129,1388,66,279,0,0,0,0,1756,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,78,4,63,0,0,0,0,145,100,100,100,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,2,78,4,63,0,0,0,0,145,78,4,63,0,0,0,0,145,24,2,8,,,,,34,75,4,61,0,0,0,0,140,40,2,12,0,0,0,0,54,78,4,63,0,0,0,0,145,2,0,2,0,0,0,0,4,9,0,3,0,0,0,0,12,76,4,61,0,0,0,0,141,4,1,0,0,0,0,0,5,4,1,0,0,0,0,0,5,75,3,58,0,0,0,0,136,42,2,17,0,0,0,0,61,,,,,,,,,,,,,,,,,29,2,23,0,0,0,0,54,13,1,7,0,0,0,0,21,16,3,14,0,0,0,0,33,0,0,7,0,0,0,0,7,1108,55,261,0,0,0,0,1424,1178,44,263,0,0,0,0,1506,24519,1330,5573,0,0,0,0,31422,11325,8868,10409,8070,9781,7513,11601,8695,8606,7144,9,2,69,14,6,3,176,86,146,54,467,444,58,43,59,64,40,39,36,52,55,55,53,67,41,20,20,9,27,4841,2311,4505,2081,7,5,1,1,776,356,354,168,1373,680,775,372,737,0,13,655,0,19,3118,2614,86,82,0,0,4379,3422,2804,2394,0,0,2227,1674,4083,3347,2693,2164,930,728,2006,1310,3790,2951,671,430,1430,937,3298,2398,7263,5852,2351,2110,2554,1763,3570,2922,4835,3674,2351,2110,2554,1763,3570,2922,1784,1080,2685,2112,7330,5954,1226,1222,28,17,193,201,7256,5889,1138,1120,20,17,191,198,3797,3230,1879,600,960,4102,1829,1528,610,356,2258,2734,1457,502,703,2250,1675,1458,521,375,1646,1528,304,304,11,12,10,10,1150,1234,193,232,7,9,10,10,2568,1453,190,106,11,17,31,15,1939,1207,135,79,10,16,28,14,1446,1342,78,95,2,3,9,11,994,1048,62,84,1,1,8,10,550,545,142,89,0,0,0,2,442,468,120,76,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,53,242,47,0,0,19,201,1086,170,2,0,0,0,0,0,0,0,0,1,16,0,0,0,0,3,23,2,0,0,0,0,0,0,0,0,8,245,64,40,15,7,24,1064,290,73,36,19,,,,,,,0,0,0,0,0,0
2012-13,5,UTTARAKHAND,53483,10116.75,21.54,19.17,963,18.8,2.9,79.63,88.33,70.7,13,95,2556,961,3240,419,1461,110,1040,134,69,7,215,1266,73,983,113,49,4,204,194,37,57,18,20,3,143206,423503,9932,69747,11738,20763,1183,681457,64012,340658,6065,64525,8723,14164,662,500194,79194,82793,3867,5222,2995,6599,521,181191,1114,10535,158,3097,528,356,46,16758,513,9197,111,2962,448,255,31,14228,601,1338,47,135,73,101,15,2523,3,8,4,35,6,1,0,57,2,3,2,7,12,1,0,27,406,1439,106,1032,108,67,6,3164,97.11,94.86,100,95.77,90.15,96.97,50,95.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,5,2,8,8,0,42,418,1398,108,963,99,63,6,3055,410,1389,105,856,70,52,7,2889,28,107,5,82,11,12,2,247,394,1133,98,681,67,51,2,2426,158,43,25,24,12,10,2,274,407,899,106,752,86,54,6,2310,6,10,1,7,7,0,0,31,8,8,0,3,1,1,0,21,387,1035,101,668,46,38,3,2278,30,33,2,11,6,7,0,89,21,15,2,6,4,6,1,55,263,473,50,200,32,10,3,1031,140,100,19,17,4,3,1,284,,,,,,,,,,,,,,,,,53,1068,9,715,80,27,2,1954,42,1099,9,715,69,24,4,1962,68,1174,9,760,76,27,4,2118,13,13,12,85,61,6,5,195,2878,7646,205,1494,291,425,30,13074,626,2697,69,969,153,84,29,5143,68092,202733,4468,36431,6307,10738,541,329697,100321,95232,100767,93031,101700,94620,76356,73327,72937,68719,586,583,5195,2870,9476,7560,1735,1098,3658,2909,461,456,330,230,350,261,159,163,196,192,409,415,393,519,190,69,101,20,87,82664,39463,49754,23779,13370,6766,10732,5355,77849,38939,50893,25810,27064,12949,14956,7362,6148,484,799,4639,360,624,44103,37967,3953,3836,0,0,33014,32488,35599,28844,0,0,15864,15989,32655,30850,38819,33387,5169,6018,17945,18083,32659,30694,2204,2738,10543,11377,30171,30511,51838,47308,25227,20729,13708,13742,21625,20884,23114,22654,25227,20729,13708,13742,21625,20884,10814,12286,25897,27000,50101,45068,17998,16280,3516,3508,11944,11710,38780,37757,11443,11695,2476,2555,8678,9203,23556,31654,5070,5,384,38063,13912,2467,2,109,22120,26113,4596,0,309,34623,12322,2253,0,106,14583,24884,5852,8318,1256,2063,2971,5614,12287,21287,4750,6582,1014,1761,2502,4832,19219,9060,4031,1250,1047,386,3766,1560,14507,7190,2717,1009,739,350,2618,1190,3883,2198,559,175,139,62,685,213,2493,1642,357,104,109,58,468,164,77,1,22,0,16,0,52,1,14,1,15,0,10,0,27,0,357,45,41,8,27,52,61,11,239,28,25,2,19,47,47,11,454,1049,9699,232,24,0,222,1163,3557,122,14,0,45,1,4,0,0,0,9,19,78,1,0,0,6,16,42,1,0,0,0,0,0,0,0,0,563,9047,415,549,153,838,245,3340,209,204,46,1099,,,,,,,0,0,0,0,0,0
2012-13,6,HARYANA,44212,25353.08,24.12,19.9,877,20.2,0,76.64,85.38,66.77,21,119,3267,1433,7450,2623,1703,1469,1613,4,36,2,1570,1442,910,1525,3,35,0,1053,261,559,88,1,1,2,600311,535629,109749,150996,191,1493,1063,1402741,293409,368076,66111,139547,153,1484,0,869599,306902,167553,43638,11449,38,9,1063,533142,8704,10392,1704,878,7,185,31,22225,4774,8057,980,758,3,185,0,15005,3930,2335,724,120,4,0,31,7220,0,1,5,3,0,1,0,10,1,1,1,1,0,2,0,6,2606,1702,1463,1611,4,31,2,7419,99.76,98.97,99.79,97.72,75,45.71,100,98.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,18,93,10,1,3,1,267,2623,1703,1469,1612,4,35,2,7448,2614,1695,1458,1602,4,21,2,7396,272,347,148,308,1,7,,1083,2444,1564,1298,1462,4,23,2,6797,479,55,190,24,2,5,0,755,2607,1675,1453,1565,4,26,2,7332,17,8,6,5,0,0,0,36,343,242,63,21,0,0,0,669,2448,1490,1320,1223,4,14,2,6501,31,18,2,8,0,0,0,59,21,14,1,10,1,0,0,47,1764,773,750,452,1,1,2,3743,742,519,225,416,0,1,1,1904,,,,,,,,,,,,,,,,,194,1356,74,1269,0,17,1,2911,240,1315,115,1204,1,8,0,2883,325,1278,170,1167,2,13,0,2955,280,17,137,13,1,36,0,484,18652,12204,4370,4175,16,103,28,39722,4530,4109,906,352,5,91,10,10174,235050,265212,41040,79757,51,659,383,623482,242720,195483,231023,184842,222042,177060,168048,133704,158146,127876,433,342,1461,853,868,581,811,201,667,265,1937,1556,1451,1188,1127,1098,708,597,616,626,1213,1199,1039,2129,732,434,470,172,333,184988,87952,100494,47466,0,0,0,0,239257,106294,164005,73051,22309,6940,11224,2810,23045,306,452,15404,202,315,99255,82056,22564,17454,0,0,78060,61197,69863,54534,0,0,41603,31826,68303,55230,88768,72866,15726,12947,41838,33484,72153,55654,8077,7456,28455,24140,61121,48540,96352,78195,40792,33718,41349,32400,49552,42509,53243,43288,40792,33718,41349,32400,49552,42509,30395,23154,67768,51590,98594,74226,40285,36314,322,309,59721,48612,80960,62731,22471,19952,195,203,42060,34418,63295,50088,32701,546,1086,65305,24513,25310,689,224,58825,45748,28706,238,1129,63440,23007,23132,365,326,33868,34210,14671,15189,52,69,20162,21863,23482,28073,8829,10574,26,98,12797,16515,27250,13310,4506,1902,47,4,12238,5371,20699,11296,2921,1483,40,9,8678,4393,18857,14357,3995,2327,58,32,7965,5324,13811,12117,2292,1727,17,36,4945,4201,133,80,65,93,0,0,49,159,145,90,35,70,0,0,73,104,5,9,11,14,0,0,13,30,5,9,3,3,0,0,5,11,555,2039,8112,963,10,0,445,1512,6961,820,12,0,0,0,0,0,0,0,33,118,210,11,0,0,16,95,296,16,1,0,0,0,0,0,0,0,376,9138,793,470,467,807,231,7967,780,279,332,585,,,,,,,0,0,0,0,0,0
